market_id,time,t_ms,best_bid,best_ask,midpoint,spread,bid_depth,ask_depth,bid_levels,ask_levels
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:05:32Z,1784052332919,0.0650,0.1000,0.0825,0.0350,8712.00,13991.51,26,62
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:10:41Z,1784052641652,0.0650,0.0930,0.0790,0.0280,8665.13,13230.71,25,65
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:15:47Z,1784052947142,0.0650,0.0940,0.0795,0.0290,8712.00,13603.10,26,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:20:02Z,1784053202087,0.0640,0.0850,0.0745,0.0210,9534.46,12702.30,24,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:25:11Z,1784053511733,0.0660,0.0840,0.0750,0.0180,9661.16,13157.50,25,65
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:30:22Z,1784053822866,0.0660,0.0840,0.0750,0.0180,9694.95,13410.86,25,64
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:35:49Z,1784054149948,0.0660,0.0840,0.0750,0.0180,9694.95,12952.30,25,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:40:13Z,1784054413628,0.0710,0.1070,0.0890,0.0360,9058.03,13597.70,28,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:45:35Z,1784054735786,0.0710,0.1070,0.0890,0.0360,9034.03,13646.10,27,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:50:42Z,1784055042150,0.0710,0.1070,0.0890,0.0360,8564.33,12394.81,25,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T18:55:08Z,1784055308630,0.0710,0.1070,0.0890,0.0360,8579.30,12964.61,25,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:00:45Z,1784055645281,0.0710,0.1070,0.0890,0.0360,10504.70,12645.41,26,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:06:00Z,1784055960644,0.0850,0.1070,0.0960,0.0220,10650.17,12394.11,31,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:10:29Z,1784056229401,0.0850,0.1060,0.0955,0.0210,10626.17,12873.51,30,63
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:15:51Z,1784056551926,0.0940,0.1850,0.1395,0.0910,9317.86,12862.62,32,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:21:14Z,1784056874530,0.0970,0.1700,0.1335,0.0730,8623.67,9678.07,28,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:25:53Z,1784057153245,0.1090,0.1600,0.1345,0.0510,9796.99,4857.67,30,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:30:26Z,1784057426554,0.1110,0.1490,0.1300,0.0380,10577.26,6053.40,32,60
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:35:37Z,1784057737050,0.1190,0.1790,0.1490,0.0600,9569.90,9734.59,32,62
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:40:55Z,1784058055155,0.1190,0.1790,0.1490,0.0600,9623.34,9461.16,32,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:45:31Z,1784058331685,0.1120,0.1980,0.1550,0.0860,9159.02,9532.36,28,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:50:06Z,1784058606155,0.1160,0.1890,0.1525,0.0730,9006.18,9596.34,31,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T19:55:13Z,1784058913932,0.1160,0.1790,0.1475,0.0630,8835.35,5773.54,32,60
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:00:31Z,1784059231962,0.1170,0.1490,0.1330,0.0320,8953.51,5131.44,32,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:05:07Z,1784059507062,0.1170,0.1590,0.1380,0.0420,8703.41,5250.67,31,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:10:16Z,1784059816885,0.1170,0.1590,0.1380,0.0420,10041.80,7787.06,32,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:15:21Z,1784060121843,0.0960,0.1130,0.1045,0.0170,9997.54,13341.39,28,60
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:20:37Z,1784060437740,0.0980,0.1330,0.1155,0.0350,11177.77,8393.85,32,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:25:41Z,1784060741855,0.0980,0.1270,0.1125,0.0290,11723.89,7859.97,31,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:30:03Z,1784061003663,0.0980,0.1270,0.1125,0.0290,10554.13,12180.18,29,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:35:05Z,1784061305036,0.0970,0.1270,0.1120,0.0300,10249.74,12453.10,26,55
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:40:14Z,1784061614122,0.0960,0.0970,0.0965,0.0010,12073.98,13004.23,26,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:45:33Z,1784061933802,0.0960,0.1240,0.1100,0.0280,11735.54,7252.14,28,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:50:32Z,1784062232513,0.0960,0.1260,0.1110,0.0300,14384.46,12683.67,29,55
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T20:55:48Z,1784062548828,0.0960,0.1240,0.1100,0.0280,12546.84,13837.98,29,58
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:00:59Z,1784062859921,0.0960,0.1240,0.1100,0.0280,12347.83,12990.48,28,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:05:01Z,1784063101836,0.0960,0.1000,0.0980,0.0040,12123.09,12594.32,29,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:10:04Z,1784063404594,0.0960,0.1150,0.1055,0.0190,12258.19,12918.56,29,56
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:15:13Z,1784063713560,0.1000,0.1210,0.1105,0.0210,13352.29,13103.98,28,67
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:20:15Z,1784064015159,0.1000,0.1250,0.1125,0.0250,13402.45,13332.40,27,59
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:25:17Z,1784064317953,0.1000,0.1150,0.1075,0.0150,13549.12,13528.20,29,62
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-14T21:30:21Z,1784064621015,0.1000,0.1150,0.1075,0.0150,13453.61,13948.41,30,64
